post_id,post_text
1118,#drive02242025 Need a drive Fremont -> Davis. Budgte $18 !!
1119,#ride01172024 San Jose-Palo Alto  leaving 7PM
1120,#ride09112024 RIDE!! Sacramento ➜ Davis 11AM $18
1121,#ride04212024 RIDE!! Sunnyvale-San Francisco 6:30 AM $30
1122,#drive09272025  DRIVE!!  Oakland  ->  Berkeley  3PM  $15
1123,#ride01152024 #ride01222024 Need a ride Davis-Fremont. Budget 25 dollars
1124,#drive04092025 #drive04112025 DRIVE!! Palo Alto ➜ Berkeley 10:10 PM $30-40
1125,#drive10312024 San Francisco-Davis | 2:50 PM | $15 | 1 seat
1126,#ride03242024 RIDE!! from Sunnyvale to San Francisco 5PM
1127,#drive09102025 Need a drive Davis-Palo Alto. Budget $22-32
1128,#drive06292024  Sunnyvale  ➜  Oakland  |  3:45  PM  |  $18  |  1  seat
1129,#ride06062025 Need a ride Sacramento -> San Francisco. Budget $25-30
1130,#ride08172025 Sacramento -> Fremont $10 leaving 10AM
1131,#drive07232024  Need  a  drive  Fremont-San  Jose.  Budget  $20
1132,#ride08152025 San Jose to Berkeley $30 leaving 3:00 PM
1133,#drive06172024 DRIVE!! Oakland ➜ Palo Alto 9:50 PM $12 thx
1134,#drive12282025 #drive12292025 Berkeley-Palo Alto | 10:40 PM | $35 | 1 seat
1135,#ride03292024 Need a ride Sunnyvale -> San Jose. Budget 35 dollars
1136,#ride04162025  #ride04182025  Berkeley-Sunnyvale    leaving  9:40  PM
1137,#drive12302024 from San Francisco to Berkeley $18 leaving 10:50 PM
1138,#ride10222025 San Jose -> San Francisco $20 leaving 8AM
1139,#ride11072025 Need a ride from Davis to San Jose. Budget $18
1140,from Sacramento to Davis | 6:30 AM | $12 | 1 seat
1141,#drive08062024 Berkeley to Palo Alto | 6:45 PM | $30-35 | 1 seat
1142,#drive10222024 Need a rdive San Francisco ➜ Sac. Budget $20
1143,#ride03062024 Sunnyvale ➜ Davis $15 leaving 9AM 🚗
1144,#drive03132024 DRIVE!! Sunnyvale ➜ Berkeley 2:45 PM $10
1145,"#ride05262024 RIDE!! from San Francisco to Berkeley 7AM 20 dollars
comment below"
1146,#drive07272025 Palo Alto-Davis $12 leaving 6AM
1147,#ride04272042 #ride05042024 Need a ride Berkeley-Sunnyvale. Budget $35-43 😊
1148,#drive03112024 Sunnyvale-Fremont | 1:15 PM | $22 | 1 seat !!
1149,"#ride12192025 from SJ to Fremont | 12PM | $15 | 1 seat thx
comment below"
1150,#drive01162025 from Berkeley to Palo Alto $25-35 leaving 7PM
1151,Davis to Palo Alto $35 leaving 4:15 PM
1152,#ride08312025 Davis -> Oakland $20 leaving 7:00 PM
1153,#ride08152024 Fremont -> San Jose $10 leaving 6:40 AM flexible time
1154,#ride03132025 Need a ride Palo Alto-Oakland. Budget 😊
1155,#ride10072024 Need aride Fremont to San Jose. Budget $25
1156,"#ride02292024 Need a ride San Jose-Berkeley. Budget $35
pm me"
1157,RIDE!! from Sunnyvale to Davis 6:50 AM
1158,#ride11242024 Need a ride San Francisco-Berkeley. Budget $18
1159,#drive05222025 Need a drive Berkeley -> Fremont. Budget
1160,#ride06012025 Nee da ride Fremont-Berkeley. Budget $12
1161,#drive06202025 Palo Alto ➜ Sacramento | 5:40 PM | $40 | 1 seat
1162,#ride06292024 Need a ride from Davis to Berkeley. Budget $22 pls
1163,#ride10112024 Need a ride Sunnyvale -> Fremont. Budget $10
1164,#drive07102024 #drive07122024 aPlo Alto to San Francisco | 1:40 PM | $12 | 1 seat
1165,"#drive07242024 Need a drive Davis-Sacramento. Budget $15
flexible time"
1166,#drive02202024 Sunnyvale to Davis $15 leaving 2:10 PM
1167,#ride08122025 Need a ride San Jose ➜ Fremont. Budget $30
1168,#ride11132025 from Oakland to Fremont | 9AM |  | 1 seat
1169,#drive11022025 DRIVE!! Berkeley to San Jose 1PM $35
1170,#ride07212024 RIDE!! Sacramento ➜ San Francisco 2PM $15-25
1171,#ride07192024 San Francisco ➜ Davis $18 leaving 8AM pls
1172,#drive10032025 Sunnyvale -> Oakland | 10:40 PM | $35 | 1 seat
1173,#driev12242024 San Francisco ➜ Sunnyvale | 1PM | $25 | 1 seat
1174,"#ride08142025 Oakland ➜ Berkeley | 12PM | $35-40 | 1 seat !!
comment below"
1175,#ride12112024 Need a ride Sunnyvale-Fremont. Budget $30-35
1176,#drive01182024 DRIVE!! SF-Berkeley 6AM $10 🚗
1177,#ride02172025 #ride02202025 Need ar ide from Palo Alto to San Jose. Budget $30
1178,#drive10032024  Sunnyvale-Oakland    leaving  2PM
1179,#ride01212024 Need a ride San Francisco ➜ Palo Alto. Budget $22
1180,#ride05242024 San Jose -> Palo Alto 22 dollars leaving 5PM
1181,"#drive12222025 Oakland to Sacrmaento | 8:30 AM | $20 | 1 seat
pm me"
1182,#ride09202024 Sacramento -> Fremont  leaving 11:45 AM 🚗
1183,#drive12152024  Need  a  drive  San  Jose  ➜  Palo  Alto.  Budget  $15-23
1184,#drive11242025 Sunnvyale -> Oakland $40-45 leaving 7:50 AM
1185,#ride07162024 Sunnyvale ➜ Oakland 40 dollars leaving 9:10 PM pls
1186,#drive07032024 #drive07062024 Oakland-San Jose | 4PM | | 1 seat
1187,#drive08072024 from San Jose to Davis | 8:45 PM | $22 | 1 seat
1188,#drive01142025 DRIVE!! from Palo Alto to Sunnyvale 3PM $15
1189,#drive10202025 San Jose to Sac | 9PM | $10 | 1 seat 🚗
1190,#drive08112025 Berkeley ➜ Sunnyvale | 7PM | $40 | 1 seat
1191,#drive02222025 Oakland-Palo Alto | 4PM | $18 | 1 seat
1192,#drive04172025 from Palo Alto to Fremont | 7AM |  | 1 seat pls
1193,#drive09102024 from Davis to Sunnyvale  leaving 4:15 PM thx
1194,#drive05112025 San Francisco -> Fremont | 4:40 PM | $40 | 1 seat
1195,San Francisco ➜ Davis leaving 3:10 MP comment below
1196,#drive08282025 Sunnyvale ➜ Oakland | 1PM | $22 | 1 seat
1197,#drive06202025 Need a drive from Palo Alto to San Francisco. Budget thx
1198,#drive02292024 Need a drive Palo Alto-San Francisco. Budget 12 dollars pls
1199,#drive12082024 San Jose-Davis $20 leaving 2PM 🚗
1200,#drive09242024 #drive09272024 San Francisco-Fremont | 12:20 PM | 20 dollars | 1 seat 🚗
1201,#ride08162025  San  Jose  ->  Sacramento  |  10AM  |  $22  |  1  seat
1202,#ride01032024 from Davis to Sacramento 18 dollars leaving 9:00 AM
1203,#drive06262024 #drive06292024 from Fremont to Palo Alto | 1:15 PM |  | 1 seat
1204,"#drive04042025 Need a drive San Francisco -> Palo Alto. Budget 🚗
flexible time"
1205,#ride02292024 from Berkeley to San Jose $12 leaving 8:20 AM
1206,#rdive08042025 from Berkeley to Davis $15 leaving 10PM
1207,#drive12192024 DRIVE!! Fremont ➜ San Jose 4PM
1208,#ride12052024  #ride12072024  RIDE!!  Fremont-San  Francisco  2:45  PM  $10-18  😊
1209,#ride11102024 Need a ride Palo Alto -> San Francisco. Budget $18-28
1210,#drive05182025 Need a drive San Jose ➜ San Francisco. Budget $10
1211,"#ride12132025 San Jose-Berkeley | 7AM | 12 dollars | 1 seat
flexible time"
1212,#ride08032025 RIDE!! San Jose ➜ Fremont 1:40 PM $25
1213,#drive03212025 #drive03222025 Need a drive Berkeley ➜ Oakland. Budget $22 thx
1214,#drive01262025 Need a drive Sunnyvale -> Berkeley. Budget $12-20
1215,#ride07202025 from San Jose to San Francisco $20 leaving 3PM thx
1216,#drive12252024 Berkeley-San Jose | 11:40 AM | $25 | 1 seat
1217,#drive09072025  Need  a  drive  Sacramento  ->  Palo  Alto.  Budget  $22
1218,#drive06202025 Need a drive from Palo Alto to Sacramento. Budget $35
1219,#ride04072025 San Francisco ➜ San Jose | 6:20 AM | $35 | 1 seat
1220,#ride10092024  from  San  Jose  to  Sacramento  $10  leaving  8AM
1221,"#ride06072025 from Sac to Sacramento $25 leaving 6:50 AM
anyone?"
1222,#driv0e2202024 Oakland-Berkeley | 3:10 PM | 35 dollars | 1 seat
1223,#ride09102024 #ride09172024 Need a ride San Jose ➜ Davis. Budget $20
1224,#ride07022025  Need  a  ride  Berkeley-Oakland.  Budget  $20-25
1225,#ride08012025 RIDE!! San Francisco -> Oakland 6PM 10 dollars
1226,#drive05202024 Need a drive Berkeley ➜ Oakland. Budget 15 dollars pls
1227,#drive12192025 #drive12222025 Need a drive Sacramento -> Berkeley. Budget $18
1228,#ride10022025 Need a ride San Francisco-Davis. Budget
1229,#drive08072025 DRIVE!! Davis -> Oakland 9:45 PM $25-30 !!
1230,"#ride12312024 Sunnyvale ➜ aPlo Alto $40 leaving 5:50 PM
flexible time"
1231,#ride04202024 Sacramento -> San Francsico $25 leaving 9:40 PM
1232,#ride06062025  San  Francisco-San  Jose  |  6PM  |  $12  |  1  seat
1233,"#drive06082024 DRIVE!! aSn Francisco -> San Jose 12PM $35 thx
anyone?"
1234,#drive10302024  DRIVE!!  Fremont  to  Oakland  2PM  $12
1235,#ride09062024 #ride09072024 Oakland-SJ $12 leaving 9AM
1236,#drive04252024 DRIVE!! Oakland ➜ Palo Alto 4PM 30 dollars
1237,#drive11292024  San  Jose  ➜  Davis  |  11AM  |    |  1  seat
1238,#ride07132025 Need a ride from Sac to Sunnyvale. Budget $10
1239,#drive05052024 Fremont-Palo Alto | 8AM | $40 | 1 seat pls
1240,#drive01052025 DRIVE!! San Francisco -> Sacramento 6AM $15
1241,#drive06262025 Davis to Palo Alto  leaving 2PM
1242,#drive04292025 SJ to Fremont | 3PM | $12 | 1 seat
1243,#ride09052025 from Davis to San Jose | 8:20 AM  |$25 | 1 seat !!
1244,"#ride01112025 from Oakland to Fremont | 1:30 PM | $35 | 1 seat 🚗
pm me"
1245,#drive06012024 DRIVE!! Sunnyvale-Berkeley 7PM $35
1246,#ride08092024 Fremont to San Francisco $12 leaving 7:15 AM
1247,#ride05032024  #ride05102024  Oakland  ->  SF  |  7:40  PM  |  $40  |  1  seat
1248,#drive04222024 Davis ➜ Sac $25-30 leaving 8PM comment below
1249,"#drive07122024  Fremont-Davis  35  dollars  leaving  5PM
comment  below"
1250,#drive05032024 Need a drive from Fremont to Davis. Budget $18
1251,#drive04242024 #drive05012024 Need a drive San Francisco ➜ Davis. Budget $25
1252,"#ride05242025 Sacramento to San Francisco | 4:50 PM | $30 | 1 seat
flexible time"
1253,#ride04012024 from Davis to Fremont | 6PM | $10 | 1 seat
1254,#ride09112024 Sac -> Sacramento $15 leaving 2PM
1255,#drive11052025 DRIVE!! Fremont-Sacramento 11AM 22 dollars
1256,#ride01252025 RIDE!! San Francisco-Fremont 6:20 PM $20-25
1257,#drive06062024 from Palo Alto to Sunnyvale $20 leaving 5:15 PM 🚗
1258,#drive10192025 from San Jose to Berkeley $25 leaving 4:00 PM
1259,#drive06292025 San Jose ➜ San Francisco | 7:45 PM | 15 dollars | 1 seat
1260,#drive08172024 Need a drive Berkeley-Palo Alto. Budget $20
1261,#drive07292025 Berkeley-Sunnyvale | 12:00 PM | $20 | 1 seat
1262,#ride0712202 4RIDE!! Davis to Palo Alto 6PM $25-33 🚗
1263,Need a drive Fremont -> Sunnyvale. Budget $15
1264,#ride09012024  from  Palo  Alto  to  Berkeley    leaving  7AM
1265,#drive06042025 Need a drive Oakland to Fremont. Budget $10
1266,#drive04072024 DRIVE!! Sacramento-Sunnyvale 10:00 AM $35 thx
1267,"#drive08202024 Fremont ➜ Sunnyvale $22 leaving 10:45 PM
flexible time"
1268,#drive03312024 Need a drive Palo Alto-Oakland. Budget $40
1269,"#ride02022024 Need a ride Sacramento-Palo Alto. Budget
pm me"
1270,#ride02052025 Berkeley-Oakland | 2PM |  | 1 seat
1271,#ride01212025 San Jose -> Fremont $25 leaving 9PM 😊
1272,#drive02012024 #drive02042024 DRIVE!! from Sunnyvale to San Jose 9:50 PM $10 😊
1273,"from Sunnyvale to San Jose $20-25 leaving 9AM
pm me"
1274,#drive10152024 #drive10222024 Need a drive Sacramento-Oakland. Budget $40
1275,#drive10112024 DRIVE!! Oakland-Fremont 9:40 AM
1276,#drive08312025 Need a drive Fremont-San Francisco. Budget $30 !!
1277,#drive12052024  Sacramento  to  Palo  Alto  $35  leaving  7AM
1278,#ride10112025 Sacramento to Davis | 7PM | $12 | 1 seat 🚗
1279,Davis ➜ Berkeley  leaving 10PM
1280,#ride07242042 Davis-Palo Alto | 7:15 PM | $12 | 1 seat
1281,Need a ride San Francisco-Fremont. Budget
1282,#drive11272025 San Francsico ➜ Sunnyvale  leaving 2:00 PM
1283,#ride07072025 #ride07142025 Davis to Sunnyvale | 10:30 A M| $40 | 1 seat
1284,"#drive01052025  Need  a  drive  Sacramento  to  Davis.  Budget  $35
comment  below"
1285,#drive11142025 San Francisco ➜ Sacramento | 9PM | $22-27 | 1 seat
1286,#drive05082025 Plao Alto ➜ San Francisco | 4PM | $25 | 1 seat
1287,#ride05252024 Need a ride Sacramento ➜ Oakland. Budget $10 !!
1288,#ride01062024 #ride01132024 Fremont to Oakland  leaving 10:40 PM
1289,#ride11202024  Need  a  ride  Fremont  to  Sunnyvale.  Budget  $40
1290,#ride05082025 #ride05152025 Berkeley -> San Francisco | 3PM | $40 | 1 seat thx
1291,#drive10272025 DRIVE!! Sunnyvale-San Jose 9:30 AM $25-33
1292,San Francisco to Berkeley $35 leaving 3PM !!
1293,#ride10202025 Need a ride Sunnyvale ➜ San Jose. Budget 25 dollars
1294,#ride01122024 Need a ride SJ ➜ San Jose. Budget
1295,#ride05062024 San Francisco ➜ Davis $30 leaving 6:40 PM
1296,#drive10062024 San Francisco -> Fremont | 7PM |  | 1 seat 🚗
1297,#drive10182024  San  Francisco  to  Palo  Alto  |  6:20  PM  |  $25  |  1  seat
1298,#ride11172024 San Francisco to Fremont $15-25 leaving 21:45 PM
1299,#drive10192025 DRIVE!! from Fremont to Palo Alto 5:10 PM $10
1300,#drive12302025 #drive01062026 DRIVE!! Davis-San Jose 5:50 PM $35
1301,#ride08232025  Need  a  ride  Davis  to  San  Jose.  Budget  12  dollars
1302,#drive10132024 Palo Alto -> Sacramento  leaving 9PM
1303,#drive12142025 Need a drive Oakland -> San Francisco. Budget thx
1304,#drive10042025 #drive10112025 DRIVE!! Davis to Sunnyvale 10:30 PM $22 thx
1305,#drive04092024 Berkeley to San Jose $40 leaving 5PM
1306,#drive02152025 Need a drive Berkeley to San Francisco. Budget $20 pls
1307,#ride08112025 RIDE!! SJ-Oakland 4PM $35
1308,#ride05262025 Palo Alto ➜ Sacramento $12 leaving 6PM
1309,#drive05112024 Need a drive from Sunnyvale to San Jose. Budget 40 dollars
1310,#drive10242024 Oakland ➜ Fremont | 6PM | $35 | 1 seat
1311,#ride03142025  Sunnyvale  ->  San  Jose  leaving  1PM
1312,#ride03072024 Need a ride Sac-Berkeley. Budget 40 dollars
1313,#ride11232024 Oakland -> Fremont $15 leaving 11:45 AM thx
1314,#drive07262024  San  Francisco-Palo  Alto    leaving  8PM
1315,"#ride12012024  RIDE!!  Oakland  ->  Sacramento  8AM  $15
anyone?"
1316,#drive09272024 San Jose ➜ Fremont | 9:15 AM | $40-45 | 1 seat
1317,#ride01232024 Need a ride Berkeley to Fremont. Budget
1318,#ride06152025  Need  a  ride  San  Jose  to  Oakland.  Budget  $40
1319,"#ride04102025 #ride04132025 RIDE!! Oakland ➜ Berkeley 8AM $25 !!
comment below"
1320,#ride01182025 Sunnyvale ➜ Sacramento | 7:40 AM | $30-38 | 1 seat
1321,#ride08312024 Berkeley-Sacramento $10 leaving 8:00 AM 😊
1322,#ride05012025 San Francisco-Fremont | 8PM |  | 1 seat
1323,#drive07092024 DRIVE!! Sacramento ➜ Oakland 8:50 AM $15 thx
1324,#drive06082024 Need a drive from Palo Alto to Fremont. Budget
1325,#drive10302025 Need a drive from San Francisco to San Jose. Budget $40
1326,"#ride12092025 Need a ride San Francisco-Sacramento. Budget $22
anyone?"
1327,#drive01042025 #drive01062025 DRIVE!! Oakland to San Francisco 7:00 PM
1328,#drive09182024  Fremont  ➜  Davis  $15  leaving  8PM
1329,"#ride08142024 RIDE!! Oakland ➜ San Jose 8:50 AM
anyone?"
1330,#ride10032024 San Francisco -> Oakland $10 leaving 2:15 PM
1331,#ride09132024 Sunnyvale -> Berkeley | 2:10 PM | $18 | 1 seat
1332,#ride11102025 Need a ride Davis to Sacramento. Budget $12
1333,#drive01012025 from Freomnt to San Francisco  leaving 1PM
1334,#drive06222024 DRIVE!! San Jose to Berkeley 2:20 PM $18 pls
1335,#drive12292024 Need a drive Oakland -> Berkeley. Budget $10-18
1336,#drive12082024 Need a drive Oakland -> Fremont. Budget $10-20
1337,#drive09112025 Sacramento to Fremont $12 leaving 10AM
1338,#ride07052025  Fremont  ➜  Sunnyvale  |  8:20  PM  |    |  1  seat
1339,#drive06242025 DRIVE!! from San Francisco to Sacramento 12PM $12
1340,#ride12202025 San Francisco to Sacramento $15 leaving 4:10 PM
1341,#ride07102024 RIDE!! from San Francisco to Berkeley 6:30 PM $12 🚗
1342,#ride12152024 RIDE!! SJ to San Francisco 8:10 AM $35
1343,#drive08042025  DRIVE!!  from  Sunnyvale  to  Fremont  3PM  $20  🚗
1344,#ride05012024 Davis ➜ Fremont | 3PM | $22 | 1 seat
1345,#ride06232025 Need a ride San Francisco to Sunnyvale. Budget $35-43
1346,#drive06262025 #drive07032025 Fremont ➜ Sunnyvale | 6:40 AM | 12 dollars | 1 seat
1347,#drive03020225  #drive03052025 Need a drive Davis-Berkeley. Budget $10 thx
1348,#ride05282025 Sunnyvale to Oakland | 6AM | $12 | 1 seat
1349,#drive03312024 #drive04032024 Davist o Berkeley $25 leaving 10:40 AM
1350,#ride06222025 Need a ride from Fremont to Oakland. Budget $18
1351,#drive02202025  Need  a  drive  San  Jose-Berkeley.  Budget  $25  !!
1352,#drive05072024  Fremont  ->  Berkeley  $10  leaving  5PM  flexible  time
1353,#drive10152024 DRIVE!! San Francisco ➜ Oakland 10:10 AM $12-17
1354,#drive02252025 Berkeley to Sacramento $35 leaving 11AM
1355,#drive11272025 Palo Alto -> Sacramento $25 leaving 9AM pls
1356,#drive12312024 San Francisco -> Berkeley $30-38 leaving 12:30 PM
1357,#drive11212025 Fremont-Berkeley $18 leaving 6:45 PM
1358,#drive08162024 Need a drive Berkeley to Sunnyvale. Budget $15
1359,"Need a drive San Jose-Sunnyvale. Budget $18-28 pls
comment below"
1360,Need a drive San Francisco-Sacramento. Budget $12
1361,"DRIVE!!  SF-Fremont  6AM  $30  🚗
pm  me"
1362,from San Francisco to Sunnyvale 40 dollars leaving 9PM
1363,#ride04162025 San Francisco-Palo Alto | 8:30 AM | $30 | 1 seat
1364,#drive01182024 Need a drive from Davis to San Jose. Budget $22
1365,"#ride10252025 from Berkeley to Sunnyvale $18 leaving 11:00 AM !!
flexible time"
1366,"Oakland to San Jose $10 leaving 4PM
flexible time"
1367,#drive01192025  DRIVE!!  Davis  ➜  Palo  Alto  10AM  20  dollars
1368,#drive06082024 DRIVE!! San Jose-Oaklnad 12PM $10 🚗
1369,#ride09062025 RIDE!! San Francisco -> Sunnyvale 10:50 AM $18
1370,#drive05082024  DRIVE!!  Sacramento  ➜  Berkeley  5PM  $12  😊
1371,#drive08102024  Need  a  drive  from  Fremont  to  Palo  Alto.  Budget  $22  !!
1372,#drive05202024  Fremont  ➜  San  Jose  |  1PM  |  $20  |  1  seat
1373,#drive06252025 Need a drive San Jose ➜ Davis. Budget $12
1374,#ride04102025 Need a ride Sunnyvale-Sac. Budget thx
1375,#ride02152024 Palo Alto -> Oakland $10 leaving 7:40 PM
1376,#ride10302024 Need a ride Palo Alto to Sacramento. Budget $40
1377,#drive09192024  Need  a  drive  San  Jose-Sunnyvale.  Budget  pls
1378,#drive05162025 Sunnyvale-Palo Alto $40 leaving 4:00 PM
1379,from Oakland to Fremont $18 leaving 8AM
1380,#drive11062024 DRIVE!! Davis to San Jose 12:15 PM $12
1381,"#drive05302024 DRIVE!! from Fremont to Berkeley 3PM $15-23
flexible time"
1382,#drive02032024 #drive02042024 Palo Alto -> San Jose | 5:20 PM | $12 | 1 seat 😊
1383,#drive05072024 DRIVE!! Berkeley ➜ Davis 5:50 PM $22
1384,#drive10262024 Need a drive Oakland to Sunnyvale. Budget $18 🚗
1385,#ride08062025  #ride08072025  RIDE!!  Oakland  ➜  Palo  Alto  10:50  PM  $25  pls
1386,"#ride12052024 San Francisco ➜ Palo Alto | 1PM | $40 | 1 seat
pm me"
1387,#ride09182025 Berkeley-Sunnyvale | 3:45 PM | $22 | 1 seat
1388,#ride10012024 RIDE!! San Francisco to Oakland 6:45 PM $20-28
1389,SJ-Fremont  leaving 8:50 AM thx
1390,#drive08112025 Need a drive Palo Alto ➜ Sunnyvale. Budget thx
1391,#drive11192025 Need a drive Palo Alto ➜ Fremont. Budget $15
1392,"#drive04072025  Need  a  drive  Sacramento  to  Sunnyvale.  Budget  $25
pm  me"
1393,Palo Alto -> Sacramento | 6:20 PM | | 1 seat anyone?
1394,#ride05082024 Oakland -> Sunnyvale  leaving 6PM thx
1395,#drive07072024 Need a drive San Francisco to Palo Alto. Budget $15
1396,#drive07252025 from Sunnyvale to Sacramento $25 leaving 12PM
1397,#drive02132025 Need a drive Davis -> Sunnyvale. Budget $12
1398,#drive08012024 Berkeley ➜ Palo Alto | 12:10 PM | $22 | 1 seat 🚗
1399,#ride10232025 RIDE!! Palo Alto to San Jose 8PM $18
1400,#ride04142024  Fremont  ->  Palo  Alto  $40  leaving  1:30  PM
1401,#drive11062024 Palo Alto -> Berkeley $12 leaving 7AM
1402,#ride08262024 #ride08272024 San Jose -> Berkeley | 1:30 PM | $22-30 | 1 seat
1403,"#drive04202024  Davis  to  Sunnyvale  $10  leaving  9AM
pm  me"
1404,#drive07092024  DRIVE!!  Fremont  ->  Sacramento  7AM  $20
1405,#drive08032025 from uSnnyvale to Davis $15 leaving 4PM
1406,"#ride05272024 RIDE!! from Sacramento to Oakland 8PM $10-18
anyone?"
1407,#ride01162025  from  Sac  to  San  Jose  |  12:50  PM  |  $18  |  1  seat
1408,#ride02132024  RIDE!!  Fremont-San  Francisco  2PM  $30
1409,#drive07272024 Need a drive Berkeley ➜ Sunnyvale. Budget $30 🚗
1410,#ride09272025 Oakland to Sunnyvale | 10PM |  | 1 seat
1411,#rdive08032024  SJ-Berkeley  leaving  4PM
1412,#ride08212024 Sunnyvale to SF $30 leaving 8:00 PM
1413,#drive01192025 Need a drive San Jose-Davis. Budget thx
1414,#drive02572024 DRIVE!! Sacramento -> Fremont 8PM $30
1415,#drive09152024 San Francisco ➜ Berkeley  leaving 6:45 AM
1416,#drive06092024 Oakland -> Berkeley | 7AM | $15 | 1 seat
1417,#ride07262025 RIDE!! Davis -> Sunnyvale 8:45 AM $12
1418,#ride12070224 Oakland -> San Francisco | 11:20 AM | $15 | 1 seat
1419,#drive06302024 #drive07072024 Berkeley ➜ Fremont $40 leaving 11AM
1420,Berkeley to Sunnyavle | 3:45 PM | 40 dollars | 1 seat pls
1421,#ride12052024 #ride12122024 San Farncisco-Oakland | 9:00 AM | | 1 seat
1422,#ride06282025 Need a ride Oakland -> Sacramento. Budget $40
1423,#drive10272025 #drive11032025 Need a drive Sacramento ➜ San Francisco. Budget $20
1424,#ride10212025  RIDE!!  from  San  Francisco  to  Sacramento  12PM  $10
1425,#ride04062025 Need a ride San Francisco to SF. Budget 10 dollars
1426,#drive09222025 Fremont ➜ Davis | 6PM | $25 |  1seat
1427,#drive09192025  Oakland  to  Sunnyvale  |  12:40  PM  |  $18  |  1  seat  😊
1428,#ride07192025 Need a ride from Fremont to Berkeley. Budget $30 pls
1429,#drive12262024 Need a drive Oakland-Sacramento. Budget pls
1430,#ride07092025 Oakland ➜ San Francisco | 7:40 AM |  | 1 seat
1431,#ride06052024 Need a ride Oakland to San Jose. Budget $40
1432,#drive10152024 Need a drive Oakland -> San Francisco. Budget 20 dollars
1433,#drive04162024 Need a drive San Jose-Sunnyvale. Budget $12-22
1434,#drive06262024 Need a drive San Francisco-Fremont. Budget $18
1435,DRIVE!! from San Francisco to Oakland 9:20 PM $18 thx
1436,#ride02212024 RIDE!! SF -> Sacramento 7AM 40 dollars thx
1437,#drive07142024 Oakland to Berkeley $22 leaving 1PM pm me
1438,San Francisco to Berekley 35 dollars leaving 10PM thx
1439,"Need a ried SJ to Fremont. Budget 10 dollars
comment below"
1440,#ride02212025 Berkeley to Sunnyvale | 7AM | $25-33 | 1 seat
1441,#drive05312024 San Francisco ➜ Berkeley  leaving 2PM
1442,#ride06242025 Fremont ➜ Davis | 11AM | $10 | 1 seat
1443,#ride05052024 Sac to Davis $40 leaving 4PM
1444,#ride12024024 Need a ride San Francisco ➜ Oakland. Budget !!
1445,#ride05232024 Need a ride San Jose -> Fremont. Budget $30
1446,#ride02272024 Oakland to Palo Alto $22 leaving 12PM 😊
1447,#drive12252024 Palo Alto-Fremont | 5:20 PM | $20-25 | 1 seat
1448,#ride08292025  #ride09052025  aOkland  to  Berkeley  |  8:45  PM  |  $40  |  1  seat
1449,#ride02152024  Need  a  ride  Palo  Alto  to  Fremont.  Budget  $35-45
1450,#ride01122024 Berkeley -> Davis $35 leaving 7AM !!
1451,#drive02042025 DRIVE!! Oakland ➜ San Francisco 11:30 AM $10 pls
1452,from Oakland to Fremont | 6:45 PM | 25 dollars | 1 seat
1453,#ride05302025 #ride05312025 RIDE!! from Oakland to Berkeley 7:15 PM $15
1454,#ride04242024 from Palo Alto to Berkeley $15 leaving 3:50 PM
1455,#drive08012025 Need a drive Fremont-Oakland. Budget $22
1456,#ride03122024 #ride03152024 Need a ride Sunnyvale to Berkeley. Budget $12
1457,#ride10062025 Need a ride San Jose -> Palo Alto. Budget !!
1458,#ride05182025 RIDE!! SJ to San Francisco 12:10 PM $30
1459,#ride07042024 Need a ride Berkeley-Fremont. Budget $40
1460,#drive11032025 DRIVE!! Sacramento to Davis 8:30 PM
1461,RIDE!! Sacramento-aOkland 10AM $20
1462,#drive06012025 DRIVE!! from Fremont to San Jose 7:50 AM $20
1463,#drive08052025 Davis-Berkeley | 10PM | $15 | 1 seat
1464,#rid0e8292024 Sunnyvale-Fremont $18 leaving 6:00 AM 😊
1465,#ride11172025 San Francisco -> Sunnyvale  leaving 4:45 PM
1466,#drive11124024  Fremont-Sunnyvale  $20  leaving  12PM  thx
1467,#ride10292025 #ride11052025 RIDE!! San rFancisco -> Davis 2:20 PM $20-25
1468,#drive02282025 San Francisco -> Palo Alto $15 leaving 2:10 PM
1469,#ride10102024 Sacramento-Sunnyvale $20 leaving 11AM flexible time
1470,#ride01262024 RIDE!! Sacramento-Oakland 7AM $40
1471,#drive06142025 from Fremont to Sunnyvale | 12PM | $10 | 1 seat
1472,#drive09292025 Sunnyvale -> San Jose | 8:15 PM | $22 | 1 seat
1473,#drive01132025  Need  a  drive  from  Sacramento  to  San  Francisco.  Budget  $30
1474,#ride10282025 #ride11042025 RIDE!! from Sunnyvale to Berkeley 1:30 PM $15
1475,#ride12212025  #ride12282025  Need  a  ride  from  San  Jose  to  Berkeley.  Budget  $30
1476,#drive11252025 Berkeley -> Sunnyvale $40 leaving 6:20 PM
1477,#ride09152025 #ride09172025 San Francisco to Sunnyvale $25 leaving 3PM
1478,#ride08152024 RIDE!! San Jose -> Sunnyvale 11:00 AM pls
1479,#ride01172025 RIDE!! Sacramento to Davis 3:40 PM $20-28
1480,#ride03312024 San Jose-San Francisco | 10AM | $30 | 1 seat 😊
1481,#drive12202024 Sacramento -> Oakland | 8AM | $20 | 1 seat
1482,#ride0925202 5San Jose ➜ San Francisco | 5:20 PM | 12 dollars | 1 seat
1483,#drive11212025 Oakland -> San Francisco $10 leaving 11AM
1484,#drive01142024 DRIVE!! San Francisco-Fremont 11AM $20 !!
