post_id,post_text
3849,"#drive04082025  #drive04112025 DRIVE!! Fremont ➜ Sacramento 8:15 AM $12-22
flexible time"
3850,"#ride01012025  Fremont  to  Berkeley  $22  leaving  10:00  AM
pm  me"
3851,#ride08082024 from Berkeley to Oakland 12 dollars leaving 9:50 PM
3852,#ride09112025  Oakland  to  Sunnyvale  $10  leaving  10:30  PM
3853,#ride08292024 San Jose-Oakland | 8AM | $40 | 1 seat
3854,#ride10132025 Need a ride from Berkeley to Davis. Budget $10-15
3855,#ride04252025 #ride05022025 Need a ride Sacramento-Oakland. Budget $25
3856,#drive02192024 Fremont ➜ Sunnyvale | 7:45 PM | $15 | 1 seat thx
3857,"#drive07102025 Need a drive San Francisco ➜ Sunnyvale. Budget $18
flexible time"
3858,"#ride07262024 from Sunnyvale to San Jose | 11:20 AM | $35-43 | 1 seat 😊
pm me"
3859,#ride01072024 #ride01082024 from San Jose to Berkeley $15 leaving 6AM
3860,#drive02072024 Need a drive Sacraemnto -> Sunnyvale. Budget $15 😊
3861,DRIVE!! Berkeley ➜ Sunnyvale 6PM $25
3862,#ride03222024  Davis  ➜  Sac  |  9:50  AM  |  $25-30  |  1  seat
3863,#drive07022025  Fremont  ->  SF  $18  leaving  5PM  thx
3864,"#drive12042024 from Sacramento to Palo Alto | 9:30 PM | $15 | 1 seat
comment below"
3865,#ride01312025 Need a ride from San Jose to Davis. Budget $25-35 !!
3866,"#ride10242024 Need a ride Fremont ➜ Palo Alto. Budget 10 dollars
comment below"
3867,#ride08062025 Palo Alto ➜ San Francisco $35 leaving 3:40 PM
3868,#drive04022025 #drive04042025 Sunnyvale to San Jose $12 leaving 5PM
3869,#drive08232025 Oakland ➜ San Jose | 6PM | $40 | 1 seat
3870,#drive02102025 DRIVE!! Davis-Fremont 10PM $35
3871,#ride03032025  #ride03102025  Need  a  ride  Davis-Fremont.  Budget  $22
3872,Sacramento -> Palo Alto $25 leaving 7PM
3873,#drive02252025  Palo  Alto  to  San  Francisco  |  6:15  AM  |    |  1  seat
3874,#ride04072025 from Berkeley to Oakland $40 leaving 5:10 PM pls
3875,#drive12292025 DRIVE!! from Fremont to Sacramento 9PM $35
3876,Need  a  drive  Palo  Alto  ➜  Fremont.  Budget
3877,"#ride04242025 RIDE!! Berkeley-Sunnyvale 2:10 PM $12
pm me"
3878,#drive09132024 Need a drive SF-Berkeley. Budget
3879,#drive03132024 San Jose to San Francisco | 2:10 PM | $35 | 1 seat
3880,#drive05232025 from Berkeley to Sacramento $30-35 leaving 12:30 PM
3881,#drive01172024  Oakland  to  Sacramento  |  3PM  |  $20  |  1  seat
3882,#drive09052024 Davis -> Sunnyvale  leaving 4:50 PM pls
3883,#drive12172025 Need a drive San Jose ➜ Oakland. Budget $35
3884,#ride06142025 Sunnyvale-Dvais  leaving 9AM
3885,#ride07092025 Need a ride Davis -> San Jose. Budget $40
3886,#drive03202024 Sunnyvale -> San Jose | 5:30 PM | $40-45 | 1 seat
3887,#ride12292024 Palo Alto-Davis 30 dollars leaving 8:15 PM
3888,"#drive07082024 #drive07102024 DRIVE!! Palo Alto -> Sunnyvale 9:20 AM $18
comment below"
3889,from Berkeley to Oakland | 10PM | $40 | 1 seat
3890,#ride07282025 Need a ride San Francisco ➜ Sacramento. Budget $15
3891,#drive02142025  from  Davis  to  San  Jose  $30  leaving  8AM
3892,"#ride09232025  from  San  Jose  to  Sacramento  |  5PM  |  $40  |  1  seat
anyone?"
3893,#ride04252024 San Francisco ➜ Palo Alto $18 leaving 10PM
3894,#ride02032024 Need a ride from Berkeley to Palo Alto. Budget $22
3895,#ride03262025 Need a ride Davis ➜ San Francisco. Budget $22
3896,#ride12222025 RIDE!! Fremont to Palo Alto 9:10 PM $15-20 pls
3897,#ride10292024 RIDE!! from Sacramento to Berkeley 7AM 10 dollars
3898,RIDE!! Palo Alto ➜ Oakland 9PM $18
3899,#drive07012025 #drive07032025 Oakland -> Palo Alto $18 leaving 6PM
3900,#drive05212024 Sacramento➜ Davis | 12PM | 25 dollars | 1 seat
3901,#drive02272025 Fremont to Oakland | 10AM |  | 1 seat
3902,#drive04242024 Palo Alto ➜ San Jose | 3PM | $18 | 1 seat
3903,#drive03292024 Need a drive Fremont to San Jose. Budget $18 flexible time
3904,#ride08032025  #ride08062025 Palo Alto-San Francisco $22 leaving 7PM 🚗
3905,#ride08252025 Need a ride from Palo Alto to Sac. Budget 🚗
3906,#ride12292025 San Francisco ➜ Sunnyvale $30 leaving 3PM
3907,Berkeley  ➜Palo Alto $10 leaving 7:20 AM 🚗
3908,#drive01052025 #drive01072025 DRIVE!! from San Jose to San Francisco 8PM $35
3909,#drive11092024 from Sacramento to Fremont | 3PM | $18 | 1 seat
3910,#drive01042024 Sac to San Jose | 10AM | $15-25 | 1 seat
3911,#drive04282024 Sunnyvale -> Berkeley | 6PM | $40 | 1 seat
3912,#drive10192025 #drive10212025 from San Jose to Palo Alto $10-20 leaving 7AM
3913,#drive11262024 #drive12032024 Need a drive Oakland-Berkeley. Budget 12 dollars thx
3914,#drive09052024 DRIVE!! from Davis to Sunnyvale 10:50 PM 30 dollars
3915,#ride01052024 Sunnyvale-San Jose | 9:20 PM | $12 | 1 seat
3916,from Palo Alto to Berkeley | 1A1M | $35-40 | 1 seat
3917,#ride08152024 RIDE!! Oakland -> Sunnyvale 6:00 PM
3918,#ride02062024  San  Jose  ->  Fremont  22  dollars  leaving  8AM
3919,#ride12242025 RIDE!! San Francisco-Palo Alto 6:10 AM $12-20 🚗
3920,#ride02012025 #ride02022025 Fremont-Davis | 4:20 PM | $18 | 1 seat
3921,#ride02162024 RIDE!! Fremont-Davis 6AM $40
3922,#ride10052025 Berkeley -> Palo Alto | 1PM | $40 | 1 seat
3923,#drive08142024 Fremont ➜ Oakland | 1:15 PM | $40 | 1 seat
3924,#drive11122024 DRIVE!! Davis to San Francisco 10AM 😊
3925,#drive10092025 San Francisco -> Sunnyvale | 5PM | 30 dollars | 1 seat
3926,#drive08162024 DRIVE!! Palo Alto to San Jose 4PM thx
3927,#drive11042024 Davis -> San Jose | 6:15 PM | $20 | 1 seat
3928,"#drive10212025 Need a drive Oakland-Sunnyvale. Budget thx
comment below"
3929,#drive04292024 San Jose ➜ Palo Alto $30 leavign 3:20 PM
3930,#ride02022024 RIDE!! Palo Alto -> Oakland 2PM $30
3931,"#ride10182024 Need a ride Davis ➜ Fremont. Budget $12-20
pm me"
3932,#drive11212024 #drive11242024 DRIVE!! Palo Alto ➜ San Jose 7PM $35-45
3933,#ride05202024  Oakland  ->  Sunnyvale  |  2PM  |  $20  |  1  seat
3934,#drive12102025 Davis-Sunnyvale | 9PM | $20-28 | 1 seat
3935,#drive12052024  #drive12072024  Need  a  drive  San  Jose  ➜  Berkeley.  Budget  $10  thx
3936,#ride10242024 Sacramento to Palo Alto $40 leaving 7AM
3937,#drive03292024 DRIVE!! Davis ➜ Sunnyvale 1PM 30 dollars
3938,#drive02052024 DRIVE!! from Berkeley to SF6 :10 PM
3939,"#ride10252025 Berkeley -> Sacramento | 2:50 PM | $12 | 1 seat 🚗
comment below"
3940,#ride05192024 aScramento to Sunnyvale | 9PM | $10 | 1 seat
3941,#drive02172025 Fremont-Davis $22 leaving 7:20 PM
3942,#drive07312024 Palo Alto-Sunnyvale | 10:50 PM | $18 | 1 seat
3943,#ride06232024 RIDE!! Sna Jose ➜ Sacramento 7:45 PM $10
3944,#drive03162024 from San Francisco to Fremont | 2:00 PM | | 1 seat
3945,#ride05062025  Oakland  to  Berkeley  $22  leaving  8PM  😊
3946,#drive06182025 DRIVE!! San Francisco ➜ Palo Alto 7:40 AM $35 pls
3947,#ride01242024 Sacramento ➜ Davis 12 dollars leaving 6:20 AM
3948,#drive09222025 from San Jose to Davis $10 leaving 8PM
3949,#ride09192025 Berkeley ➜ Palo Alto | 11:50 AM | $35 | 1 seat pls
3950,#ride08222025  Fremont  ➜  Berkeley  |  1:45  PM  |  $35  |  1  seat
3951,#drive05162025 #drive05172025 from Davis to San Jose $25 leaving 5:30 PM
3952,#drive12062025 DRIVE!! Sunnyvale ➜ San Francisco 7:50 PM $35 thx
3953,#drive05262024 from San Jose to Fremont $25 leaving 6:20 PM
3954,#drive05082024 DRIVE!! Sacramento to Davis 9AM $10 thx
3955,#drive10272024 from Fremont to Davis | 6:51 AM | $15 | 1 seat !!
3956,#drive05272024  Need  a  drive  from  Palo  Alto  to  Oakland.  Budget  $30
3957,"#ride10122024  Davis  ➜  San  Jose  30  dollars  leaving  6PM
pm  me"
3958,#drive08312024 from Berkeley to San Francisco $15 leaving 10PM
3959,#drive07312024 Berkeley to San Jose | 6:15 AM | $22 | 1 seat thx
3960,#drive03242024 DRIVE!! from Fremont to Sacramento 6:40 AM $22
3961,#drive07162024 DRIVE!! from Fremont to Sacramento 6:15 PM $35 anyone?
3962,#ride12252025 RIDE!! Sacramento to Palo Alto 8:00 AM $30
3963,#drive01102025 #drive01112025 DRIVE!! from Davis to Sunnyvale 3PM $25
3964,#drive10282024 #drive10302024 Need a drive Sunnyvale -> Davis. Budget $10 thx
3965,#drive05242025 Davis to Sunnyvale $12 leaving 1PM
3966,#drive04182025 DRIVE!! Fremont ➜ Sunnyvale 9:15 PM $20
3967,#drive02062024 DRIVE!! from San Jose to Fremont 6PM $25
3968,#drive06282025 #drive06292025 Need a drive from San Jose to Oakland. Budget $12
3969,#ride12252025 from Berkeley to Fremont | 6AM | $10 | 1 seat
3970,"#drive10232024 from Palo Alto to San Francisco $10 leaving 10PM 😊
comment below"
3971,#drive07102025 Oakland -> San Francisco $12 leaving 5:50 PM
3972,#ride09072025 Berkeley -> Sunnyvale $22 leavign 8:10 AM
3973,Need a ride from Berkeley to Palo Alto. Budget $15
3974,#ride05192025  RIDE!!  Sacramento  ->  San  Jose  6:40  AM  $40
3975,#drive12022024 Berkeley -> Sunnyvale | 9AM | $15 | 1 seat
3976,#ride03082025 Palo Alto-Sacramento $30 leaving 6AM
3977,#drive10062024 from Palo Alto to SF | 8PM |  | 1 seat
3978,#drive06142025 DRIVE!! San Francisco -> Palo Alto 10:15 AM 18 dollars
3979,#drive04092024 Palo Alto-Sac | 6AM | $30 | 1 seat
3980,#drive12032025 Fremont-Berkeley | 9:20 PM |  | 1 seat
3981,#ride07192024 San Francisco to Davis | 9:10 AM | $35 | 1 seat pm me
3982,#drive09152025 Sacramento-San Jose | 6:30 PM | $40 | 1 seat
3983,#drive07172024 #drive07242024 Oakland-Berkeley | 8:30 PM | $22-27 | 1 seat
3984,#drive04262024 Fremont -> Berkeley $12 leaving 10AM
3985,#ride08082024 Berkeley ➜ Palo Alto $10 leaving 11:40 AM
3986,#ride10112024 from San Jose to Oakland $15-20 leaving 5:45 PM
3987,Davis-San Jose $35 leaving 9:30 PM !!
3988,#drive01222025  Sacramento-Oakland  |  5:00  PM  |  10  dollars  |  1  seat
3989,#ride02112024 Davis-Fremont 10 dollars leaving 8:15 PM pls
3990,#drive02052025 from Palo Alto to Oakland $35 leaving 6:30 AM pm me
3991,#drive03162025 Palo Alto to Sunnyvale | 12PM | 12 dollars | 1 seat
3992,#ride08262025 RIDE!! Davis ➜ Fremont 6PM $25
3993,#ride02092025 Palo Alto-Berkeley | 4PM |  | 1 seat
3994,"#ride03222025 Need a ride Oakland -> Sunnyvale. Budget $30
flexible time"
3995,#ride02022025 #ride02042025 Sunnyvale ➜ Berkeley | 9:50 AM | | 1 seat
3996,#ride08122052 RIDE!! Davis ➜ Fremont 3:10 PM $22
3997,#ride09242024 Fremont -> San Jose | 3:00 PM | $15 | 1 seat 🚗
3998,"#drive11302025 DRIVE!! Berkeley ➜ San Jose 7PM $30-35
flexible time"
3999,#ride07172024 #ride07182024 from Fremont to Davis | 6:00 PM |  | 1 seat
4000,#ride11232024 Need a ride San Francisco ➜ Palo Alto. Budget $18
4001,#ride01242025 Need a ride Palo Alto-San Jose. Budget $22 🚗
4002,#drive05252025 DRIVE!! Berkeley to Fremont 1PM $30
4003,"#drive06062024 Oakland to Palo Alto | 7:45 PM | $10 | 1 seat
flexible time"
4004,#ride09052024 Sunnyvale -> Berkeley  leavign 8PM
4005,"#drive02012025  from  Palo  Alto  to  Sunnyvale  $18  leaving  7PM
flexible  time"
4006,#driev05252025  San  Francisco  ->  San  Jose  |  4PM  |  $15  |  1  seat
4007,#ride07252024  Need  a  ride  Oakland-Sacramento.  Budget  $35
4008,#drive10232025  Fremont  ➜  San  Francisco  |  8:45  PM  |  $15-23  |  1  seat
4009,#ride09222024 RIDE!! Berkeley to Oakland 10AM
4010,#drive02142025 #drive02162025 Need a drive Berkeley -> SF. Budget $10
4011,#drive08152025 Sunnyvale to Fremont $10 leaving 8PM 😊
4012,Need a drive Davis-Berkeley. Budget $35-45 😊
4013,#drive01082024 Need a drive Berkeley ➜ SJ. Budget 15 dollars
4014,#ride12242025 Oakland ➜ San Francisco$ 40 leaving 9PM
4015,#ride11212024 #ride11282024 Berkeley ➜ Fremont $10 leaving 6PM
4016,#ride09032025 RIDE!! Oakland -> Davis 1PM $40-50
4017,#ride02252025 Need a ride Oakland -> Palo Alto. Budget $20
4018,#ride01072025 RIDE!! Fremont to San Francisco 4:10 PM $12
4019,#ride08122024 #ride08142024 Fremont-SF $15 leaving 1:20 PM anyone?
4020,#ride05012024 RIDE!! San Francisco to Berkeley 4:50 PM $18
4021,#ride12182025 Need a ride from San Jose to San Francisco. Budget
4022,#ride04222025 Oakland ➜ Berkleey | 3PM | $18-26 | 1 seat thx
4023,#ride07052024 Need a ride from Sunnyvale to San Francisco. Budget $30
4024,#drive04302024 Need a drive San Jose-Davis. Budget $40-48
4025,#drive01182025 Need a drive from Sunnyvale to Sacramento. Budget $22
4026,#ride09262024 Need a ride Fremont-Sunnyvale. Budget $25
4027,#ride08192025 #ride08262025 Fremont to San Francisco | 9:10 AM | $15 | 1 seat thx flexible time
4028,#drive07022025 San Jose-Sacramento | 11AM | $40 | 1 seat
4029,#drive08132024 Need a drive Davis ➜ Oakland. Budget $18
4030,#drive12092024 DRIVE!! Berkeley-Davis 3:40 PM $20-30
4031,#drive08122024 Davis -> Fremont $35 leaving 11AM
4032,#ride03292024 Oakland ➜ Fremont | 12PM | $30 | 1 seat
4033,#ride12082024 Fermont-Sunnyvale $18 leaving 2:20 PM
4034,#drive10182024 Fremont-San Francisco | 11AM | $15 | 1 seat
4035,#ride10042025  from  Palo  Alto  to  Fremont  |  11:20  AM  |    |  1  seat  thx
4036,#drive11132024 San Francisco -> Fremont | 2:40 PM | $20 | 1 seat
4037,#ride11172024 RIDE!! Fremont ➜ Oalkand 4:15 PM $35
4038,#drive12232025 DRIVE!! Palo Alto -> Fremont 2PM $40
4039,#drive01092025 Palo Alto to Sacramento $35 leaving 6:15 AM
4040,"#ride08072024 Sunnyvale ➜ Fremont $15 leaving 7AM
anyone?"
4041,#drive02152025 #drive02172025 DRIVE!! San Francisco-Fremont 7:50 PM $25
4042,#drive05272024  San  Francisco  to  Palo  Alto  leaving  12PM
4043,#drive09282025 Fremont -> Berkeley | 6:40 AM |  | 1 seat
4044,"#drive07182025 Oakland to Sunnyvale | 8PM | $20-25 | 1 seat
flexible time"
4045,Palo Alto -> San Jose  leaving 5PM
4046,#drive12142025 Sacramento -> Berkeley | 11:40 AM | $30 | 1 seat
4047,#ride12032024 Davis -> Berkeley | 6AM | $35 | 1 seat
4048,#drive11202025 Need a drive Sacramento to Palo Alto. Budget $18-23 🚗
4049,#drive05312024 from Fremont to Sacramento $30 leaving 9:40 AM
4050,#drive03212025 Need a drive Oakland ➜ Paol Alto. Budget $18-28 !!
4051,#drive07042025 DRIVE!! Fremont -> Sacramento 10:50 AM $25
4052,#drive03072024  Oakland  ->  Palo  Alto  |  4PM  |  12  dollars  |  1  seat  !!
4053,#drive06212025 DRIVE!! Fremont to Oakland 1PM $35-40
4054,#ride11242025 #ride11252025 RIDE!! Oakland ➜ San Jose 6AM $12-22 thx
4055,#ride08022024 RIDE!! Davis ➜ San Jose 114:0 AM $12
4056,#ride08202025 RIDE!! Oakland -> San Jose 10PM 🚗
4057,#ride06162025 RIDE!! San Joes ➜ Sacramento 3:40 PM $18-26 !!
4058,#drive09112025 Berkeley-Fremont $25 leaving 9PM
4059,#drive08012025 Sunnyvale to Davis $25 leaving 6PM
4060,#drive08252024 DRIVE!! Fremont -> Sunnyvale 7:50 AM $30 🚗
4061,from Fremont to Palo Alto | 12PM | $22 | 1 seat
4062,#ride09152024 Palo Alto ➜ Sacramento | 5:10 PM | $12 | 1 seat
4063,#ride09212024 from Fremont to Palo Alto | 8AM | $12 | 1 seat thx
4064,#drive05052024  DRIVE!!  Palo  Alto-Davis  4:50  PM  $35-43
4065,#ride08242025 Davis -> Sunnyvale | 6AM | $25 | 1 seat 🚗
4066,RIDE!! Oakland to Berkeley 10:15 PM $25-33
4067,#drive11152025 San Jose ➜ Davis | 5:15 PM | $25-35 | 1 seat
4068,DRIVE!!  San  Francisco  ➜  San  Jose  1PM  $18
4069,#drive02102024 Need a drive Palo Alto ➜ Fremont. Budget $15
4070,#ried07032024 RIDE!! Sacramento to Berkeley 4:45 PM $22 🚗
4071,#ride09212024 from Fremont to Sacramento | 3PM | $18 | 1 seat
4072,#drive10172024  from  Oakland  to  Palo  Alto  $25-35  leaving  6:15  AM
4073,"#drive06042025  RDIVE!!  Sunnyvale  to  Fremont  10:40  AM  $22-32
pm  me"
4074,#drive01192024 Davis ➜ San Jose | 10:45 AM | $20 | 1 seat !!
4075,#ride01062024 #ride01092024 RIDE!! Sunnyvale ➜ Fremont 5:40 PM $30 🚗
4076,"#ride08012025 from Fremont to Berkeley | 7PM | 35 dollars | 1 seat
pm me"
4077,#drive09302025 Need a drive Sacramento -> Davis. Budget $20 pls
4078,Sacramento-San  Jose    leaving  10AM
4079,#drive12222025 SF ➜ San Francisco | 10:30 AM | $25-33 | 1 seat
4080,#ride06022025 Berkeley ➜ Sacramento | 4:20 PM | $22 | 1 seat
4081,#drive11252024  San  Jose  to  San  Francisco    leaving  11:10  AM  !!
4082,"#drive04022024 Need a drive Davis to Sunnyvale. Budget $10-18
anyone?"
4083,#drive06282025 San Francisco -> Fremont | 7PM | $12-20 | 1 seat
4084,#drive06012025 DRIVE!! Sacrmaento -> Berkeley 1PM $12-20
4085,#ride11122024 Sunnyvale ➜ Berkeley levaing 10PM
4086,#drive01302024 DRIVE!! Fremont-San Jose 9PM
4087,#drive10132025 Sacramento ➜ Davis $40 leaving 4PM 😊
4088,#ride10172025 Davis to Palo Alto | 8AM | $25 | 1 seat thx
4089,#drive01102025 San Francisco -> San Jose | 11:40 AM | $22 | 1 seat
4090,#ride06042024  Need  a  ride  Sunnyvale  ->  Berkeley.  Budget  $15
4091,"#drive06162025 Davis ➜ Sunnyvale $20 leaving 9:10 AM
pm me"
4092,#drive02082025 DRIVE!! Oakland-Berkeley 5:15 PM $10 🚗
4093,#ride03182024 from Berkeley to San Francisco  leaving 12PM
4094,#drive06222024 from Palo Alto to Fremont  leaving 9:20 PM
4095,RIDE!! from Sunnyvale to San Francisco 10PM $30-38
4096,#drive08112025 Need a drive from Fremont to San Francisco. Budget $20
4097,#drive07262024 Palo Alto-Berkeley | 1PM | $15 | 1 seat
4098,#ride09102025 from Oakland to Fremont leaving 4PM
4099,Need a ride San Francisco-Sacramento. Budget $40
4100,#ride05072024 Fremont ➜ San Francisco $22 leaving 12PM
4101,#drive03042024 Need a drive from Oakland to San Jose. Budget 35 dollars
4102,#ride06282024 RIDE!! Berkeley-Sunnyvale 11:00 AM $35
4103,#drive08162025 Need a drive Fremont -> San Francisco. Budget $12
4104,"#drive04128025 Fremont -> Davis $12-17 leaving 4:10 PM
flexible time"
4105,#drive10262025 San Francisco -> SJ $12 leaving 10:30 AM
4106,#drive06132025 Oakland to Sacramento | 1:00 PM | $12 | 1 seat
4107,"#drive01142024 Sunnyvale -> Sacramento  leaving 7:45 AM
anyone?"
4108,#ride02112025 RIDE!! Oakland-San Francisco 2:30 PM $20
4109,#drive06252024 DRIVE!! from Fremont to Sacramento 8:15 PM $25 😊
4110,#ride07032024 Fremont ➜ Palo Alto $18 leaving 12:10 PM pls
4111,#drive01192024 Need a drive from Berkeley to Davis. Budget $40 !! comment below
4112,#drive10022024 #drive10032024 San Jose to Oakland  leaving 10:45 AM
4113,#ride06252025 San Jose ➜ Palo Alto $40 leaving 6PM
4114,"#drive05132025 #drive05152025 DRIVE!! Palo Alto-Davis 10AM $20
anyone?"
4115,"#drive03222024 Fremont to Oakland $35 leaving 5PM
anyone?"
4116,#ride09302024 Oakland ➜ Sunnyvale | 6:15 AM | $40 | 1 seat
4117,#ride11302024 #ride12072024 from Davis to Sunnyvale | 6AM | $12 | 1 seat
4118,#ride09252024 Sacramento-Berkeley $35-40 leaving 10AM thx
4119,"#drive03262025 from Palo Alto to Berkeley | 10:45 PM | 15 dollars | 1 seat
comment below"
4120,#drive06182025 Need a drive Palo Alto to Oakland. Budget $25
4121,"#ride01092025 from Davis to Sacramento $10 leaving 11:30 AM
flexible time"
4122,San Francisco ➜ Sacramento | 5PM | $15-20 | 1 seat pls
4123,#ride02072024 Palo Alto-Sunnyvale | 8AM | 30 dollars | 1 seat
4124,#drive04292024 DRIVE!! San Francisco ➜ Fremont 5:20 PM $20
4125,#ride05272025  Need  a  ride  San  Francisco-Sacramento.  Budget  15  dollars  thx
4126,#ride12312025 Oakland ➜ Sacramento $25 leaving 1:20 PM pls
4127,#drive08072025 DRIVE!! Oakland-Davis 6AM $18
4128,"#ride04122024  RIDE!!  Berkeley  ➜  Sacramento  7PM  $40
pm  me"
4129,#drive06242025 Davis -> Sacramento  leaving 12PM
4130,#ride07292024 RIDE!! Sunnyvale to San Jose 10PM $22 flexible time
4131,#ride06172025 RIDE!! San Jose -> Berkeley 10:45 AM
4132,#drive04272025 Palo Alto to San Jose | 11:10 AM | $30 |1 seat
4133,#ride02292024 #ride03012024 Oakland to Berkeley | 8:15 AM | $10 | 1 seat
4134,#drive10282024 #drive10312024 San Francisco-Berkeley | 12:15 PM | $40-48 | 1 seat 🚗
4135,#ride08062024 Need a ride Sunnyvale ➜ Fermont. Budget $35 😊
4136,#ride09262025 #ride09282025 from Palo Alto to Oakland | 9PM | $18 | 1 seat pls
4137,#ride04142025 Oakland to Sunnyvale $40 leaving 7AM
4138,#ride08282025 Need a ride Palo Alto ➜ San Jose. Budget $10
4139,#ride04042024 Oakland-San Jose $25-30 leaving 7:50 AM 🚗
4140,#drive02022024 San Jose ➜ San Francisco | 10PM | 22 dollars | 1 seat
4141,RIDE!! Sunnyvale to Fremont 3:10 PM $40
4142,"#ride01102024  Need  a  ride  Davis  to  San  Jose.  Budget  $20
anyone?"
4143,#drive06222024 #drive06242024 Need a drive from Fremont to SF. Budget $20
4144,#ride02192024 Need a ride from Berkeley to Fremont. Budget $30
4145,Palo Alto ➜ San Jose | 9PM | $30-40 | 1 seat 🚗 anyone?
4146,DRIVE!! Berkeley to Oakland 7:45 AM $22
4147,#ride01162025 Need a ride San Jose -> Davis. Budget $10-20
4148,#ride11112052  RIDE!!  Palo  Alto  ->  Berkeley  3:30  PM  $35  !!
4149,#ride01272024 Need a ride San Jose ➜ Sacramento. Budget $25 😊
4150,#ride09232024 Davis ➜ San Francisco $20 leaving 9AM
4151,#ride06172024 Davis to Sacramento | 10AM | $35-45 | 1 seat
4152,#ride03292025 #ride04012025 RIDE!! Oakland to Davis 8AM $35 pls
4153,#ride10022025  RIDE!!  Berkeley-Oakland  6:45  PM  $12
4154,#ride03252025 Berkeley-San Jose $35 leaving 8:00 PM
4155,#drive09172024  Berkeley  ->  Sunnyvale  |  12PM  |  $12-17  |  1  seat
4156,"#ride02062025 Need a ride from Oakland to Sacramento. Budget $15
anyone?"
4157,#drive12122024 Sacramento ➜ Davis $15 leaving 11:30 AM !!
4158,#ride11082025 Fremont-San Francisco $20 leaving 7:40 AM
4159,#drive09092025 from Sunnyvale to San Frnacisco $35 leaving 7:50 AM thx
4160,#ride01112024 Palo Alto-Fremont | 10:15 AM | $20 | 1 seat
4161,#ride04182025 Fremont ➜ Palo Alto | 4PM | | 1 seat thx
4162,#ride12242025 RIDE!! Davis-Berkeley 1PM $35
4163,#drive07152025 San Francisco-San Jose $12 leaving 9:20 AM 😊
4164,#ride08152024 Sacramento -> Davis | 7:45 AM | $15 | 1 seat
4165,#drive01162025  Need  a  drive  Oakland  ->  San  Francisco.  Budget  $22
4166,#ride02272025 from Palo Alto to Berkeley 15 dollars leaving 3:40 PM
4167,#ride09212024 RIDE!! Sunnyvale -> Berkeley 10PM 30 dollars anyone?
4168,#ride07182024 RIDE!! Fremont-San Francisco 2PM 10 dollars
4169,#ride09192024 #ride09262024 San Jose ➜ Oakland $40 leaving 8AM
4170,#drive06052024  from  Sacramento  to  San  Francisco  $10  leaving  5PM  😊
4171,#drive03072025 Berkeley -> Sunnyvale leaving 5:20 PM
4172,#ride11232025 from Oakland to San Francisco  leaving 1PM
4173,#drive07282025 #drive07302025 Berkeley ➜ Palo Alto $22 leaving 10:15 PM
4174,#rdie01102025  Oakland  ->  San  Francisco  |  12:15  PM  |  25  dollars  |  1  seat
4175,#drive04172025  SJ  to  Sunnyvale  $20-25  leaving  3PM
4176,"#drive02122024 Need a drive San Jose ➜ Berkeley. Budget $25 !!
comment below"
4177,"#drive07072025 Palo Alto ➜ Berkeley  leaving 7:30 PM
pm me"
4178,#ride10032025 Oakland to Sunnyvale | 10:30 PM | $15-20 | 1 seat thx
4179,#ride07192025 from Sacramento to Sunnyvale $15-25 leaving 2PM
4180,#drive11032025 Need a drive frmo SF to Davis. Budget $20
4181,#drive08242024 DRIVE!! Sunnyvale ➜ Berkeley 10:20 PM $22
4182,#ride01762024 Oakland-Sunnyvale | 4:20 PM | $35 | 1 seat
4183,#ride05022024 San Francisco -> Davis | 4PM | $25 | 1 seat
4184,#ride09062024 #ride09132024 Need a ride from Davis to Berkeley. Budget $18
4185,"#drive03062024 DRIVE!! Fremont-Davis 7:20 AM $30 thx
anyone?"
4186,#ride10292025 RIDE!! from Berkeley to Palo Alto 7PM 18 dollars
4187,#ride02262024 RIDE!! San Francisco -> Fremont 7PM $30
4188,#ride11072025 RIDE!! Oakland-San Francisco 9PM pls
4189,#ride07012024 Oakland-Davis $18 leaving 6:00 AM
4190,#drive12302025  Sunnyvale-Fremont    leaving  9:10  PM
4191,"#ride12292025  Palo  Alto  ->  Fremont  |  7AM  |  $22  |  1  seat
pm  me"
4192,#ride11302025 Need a ride Davis to Oakland. Budget $15
4193,#drive07192025 Davis -> Sunnyvale | 11AM | $18-23 | 1 seat
4194,#ride06102025  Need  a  ride  Sac  ->  Sunnyvale.  Budget  $30  thx
4195,RIDE!! San Francisco to Oakland 10PM $25-35 🚗
4196,#ride05042025 #ride05062025 RIDE!! from San Jose to Sunnyvale 8:30 PM thx
4197,#drive05142024  Need  a  drive  Berkeley  ->  Palo  Alto.  Budget  10  dollars  flexible  time
4198,#drive12042024 Need a drive from Sacramento to Palo Alto. Budget $22 anyone?
4199,#ride07262024 Davis -> Sac $35-43 leaving 1PM
4200,#drive05092025 Need a drive San Francisco -> San Jose. Budget $25-35
4201,#drive04042024 DRIVE!! from Oakland to Palo Alto 12:00 PM $35-45 🚗
4202,#drive04182025 Need a drive Sunnyvale ➜ Sacramento. Budget $40 🚗
4203,Need a ride San Francisco -> Fremont. Budget $15-25 pm me
4204,#ride02202025 RIDE!! Davis -> Sunnyvale 8:40 AM $40 thx
4205,#ride03272025 #ride04032025 from Palo Alto to SJ | 6:50 PM | $12 | 1 seat
4206,#drive07252024 Need a drive Sacramento -> San Jose. Budget $22 🚗
4207,#drive05302024 DRIVE!! Berkeley ➜ Sacramento 9AM
